Data (link pndb),Title,Description,Species,Gbif link
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-leucoraja-fullonica-dans-le-golfe-du-lion-medits-1994-2019-cartographie-sans-interpolation/,"Densité moyenne et écart-type de l'espèce Leucoraja fullonica dans le Golfe du Lion (MEDITS, 1994-20...","Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 1994 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).",Leucoraja fullonica,https://www.gbif.org/species/2419849
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-oxynotus-centrina-dans-le-golfe-du-lion-medits-1994-2019-cartographie-sans-interpolation/,"Densité moyenne et écart-type de l'espèce Oxynotus centrina dans le Golfe du Lion (MEDITS, 1994-2019...","Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 1994 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).",Oxynotus centrina,https://www.gbif.org/species/5216306
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-pteroplatytrygon-violacea-dans-le-golfe-du-lion-medits-2015-2019-cartographie-sans-interpolation/,"Densité moyenne et écart-type de l'espèce Pteroplatytrygon violacea dans le Golfe du Lion (MEDITS, 2...","Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 2015 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).",Pteroplatytrygon violacea,https://www.gbif.org/species/2419426
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-raja-brachyura-dans-le-golfe-du-lion-medits-1994-2019-cartographie-sans-interpolation/,"Densité moyenne et écart-type de l'espèce Raja brachyura dans le Golfe du Lion (MEDITS, 1994-2019) -...","Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 1994 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).",Raja brachyura,https://www.gbif.org/species/5216059
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-raja-miraletus-dans-le-golfe-du-lion-medits-1994-2019-cartographie-sans-interpolation/,"Densité moyenne et écart-type de l'espèce Raja miraletus dans le Golfe du Lion (MEDITS, 1994-2019) -...","Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 1994 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).","Raja miraletus, Raja miraletus","https://www.gbif.org/species/5216033, https://www.gbif.org/species/5216033"
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-raja-polystigma-aux-stades-juvenile-et-adulte-dans-le-golfe-du-lion-medits-1994-2019-cartographie-sans-interpolation/,Densité moyenne et écart-type de l'espèce Raja polystigma aux stades juvénile et adulte dans le Golf...,"Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 1994 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).",Raja polystigma,https://www.gbif.org/species/5216053
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-scomber-colias-aux-stades-juvenile-et-adulte-dans-le-golfe-du-lion-medits-2015-2019-cartographie-sans-interpolation/,Densité moyenne et écart-type de l'espèce Scomber colias aux stades juvénile et adulte dans le Golfe...,"Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 2015 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).",Scomber colias,https://www.gbif.org/species/2374161
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-sepia-officinalis-aux-stades-juvenile-et-adulte-dans-le-golfe-du-lion-medits-1994-2019-cartographie-sans-interpolation/,Densité moyenne et écart-type de l'espèce Sepia officinalis aux stades juvénile et adulte dans le Go...,"Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 1994 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).","Sepia officinalis, Sepia officinalis","https://www.gbif.org/species/2290849, https://www.gbif.org/species/2290849"
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-sparus-aurata-dans-le-golfe-du-lion-medits-1994-2019-cartographie-sans-interpolation/,"Densité moyenne et écart-type de l'espèce Sparus aurata dans le Golfe du Lion (MEDITS, 1994-2019) - ...","Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 1994 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).",Sparus aurata,https://www.gbif.org/species/2392508
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-squalus-uyato-dans-le-golfe-du-lion-medits-1994-2019-cartographie-sans-interpolation/,"Densité moyenne et écart-type de l'espèce Squalus uyato dans le Golfe du Lion (MEDITS, 1994-2019) - ...","Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 1994 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).",Squalus uyato,https://www.gbif.org/species/5216356
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-squilla-mantis-aux-stades-juvenile-et-adulte-dans-le-golfe-du-lion-medits-1994-2019-cartographie-sans-interpolation/,Densité moyenne et écart-type de l'espèce Squilla mantis aux stades juvénile et adulte dans le Golfe...,"Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 1994 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).",Squilla mantis,https://www.gbif.org/species/5177263
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-torpedo-marmorata-aux-stades-juvenile-et-adulte-dans-le-golfe-du-lion-medits-1994-2019-cartographie-sans-interpolation/,Densité moyenne et écart-type de l'espèce Torpedo marmorata aux stades juvénile et adulte dans le Go...,"Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 1994 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).",Torpedo marmorata,https://www.gbif.org/species/5215518
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-torpedo-nobiliana-dans-le-golfe-du-lion-medits-1994-2019-cartographie-sans-interpolation/,"Densité moyenne et écart-type de l'espèce Torpedo nobiliana dans le Golfe du Lion (MEDITS, 1994-2019...","Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 1994 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).",Torpedo nobiliana,https://www.gbif.org/species/5215510
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-de-lespece-torpedo-torpedo-dans-le-golfe-du-lion-medits-1994-2019-cartographie-sans-interpolation/,"Densité moyenne et écart-type de l'espèce Torpedo torpedo dans le Golfe du Lion (MEDITS, 1994-2019) ...","Lien vers les données La densité (nombre individus/km²) a été calculée annuellement à partir des données de la campagne MEDITS entre 1994 et 2019 puis la moyenne et l'écart-type ont été calculés par station sur cette période. Les densités ont été calculées par stade de vie quand cela était possible (juvénile, adulte, indéterminé).",Torpedo torpedo,https://www.gbif.org/species/5215534
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-interannuel-de-lespece-alcyonium-palmatum-dans-le-golfe-du-lion-medits-2015-2019/,Densité moyenne et écart-type interannuel de l'espèce Alcyonium palmatum dans le Golfe du Lion (MEDI...,Lien vers les données La densité (nombre individus/km²) moyenne et son écart-type ont été calculés sur la période 2015-2019 à partir des cartes annuelles.,Alcyonium palmatum,https://www.gbif.org/species/5185161
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-interannuel-de-lespece-arnoglossus-laterna-dans-le-golfe-du-lion-medits-2015-2019/,Densité moyenne et écart-type interannuel de l'espèce Arnoglossus laterna dans le Golfe du Lion (MED...,Lien vers les données La densité (nombre individus/km²) moyenne et son écart-type ont été calculés sur la période 2015-2019 à partir des cartes annuelles.,Arnoglossus laterna,https://www.gbif.org/species/2408554
https://pndb.opendatasoft.com/explore/assets/densite-moyenne-et-ecart-type-interannuel-de-lespece-callionymus-maculatus-dans-le-golfe-du-lion-medits-2015-2019/,Densité moyenne et écart-type interannuel de l'espèce Callionymus maculatus dans le Golfe du Lion (M...,Lien vers les données La densité (nombre individus/km²) moyenne et son écart-type ont été calculés sur la période 2015-2019 à partir des cartes annuelles.,Callionymus maculatus,https://www.gbif.org/species/2386887
